Day,Actual,Predicted
830,8513.10170200893,8550.16289283291
831,8506.437709263393,8532.832984724897
832,8496.441964285714,8519.984076525334
833,8481.448172433036,8515.30849011713
834,8468.120535714286,8503.846139878633
835,8448.128976004464,8494.888961674113
836,8428.137486049107,8488.686301743961
837,8424.805733816964,8488.95080162327
838,8431.469517299107,8477.426114824675
839,8439.799246651786,8464.715655780688
840,8438.13330078125,8447.976050788735
841,8439.79931640625,8434.678043835762
842,8443.13134765625,8430.995709578507
843,8433.13539341518,8425.534889153603
844,8418.14174107143,8430.213230768883
845,8413.143973214286,8455.675476962999
846,8413.143973214286,8467.492560112549
